ds,yhat,yhat_lower,yhat_upper
2014-02-26,201.29549002112324,-1098.9687306819053,1434.8092830899075
2014-02-27,237.79722709716367,-999.2910848063991,1438.9593262332514
2014-02-28,216.14393255696314,-1097.3825359477223,1453.596066944061
2014-03-01,397.5215522573485,-970.4429651221479,1699.5421353211837
2014-03-02,423.7269739063472,-855.7745365873371,1649.8093320975643
2014-03-03,323.26405427606784,-944.2165736090216,1564.154756886004
2014-03-04,273.1599463422277,-1014.5713948173996,1507.2591983465927
2014-03-05,224.06992675388202,-1037.5050064092197,1464.386015824271
2014-03-06,259.8683771784167,-982.660428054144,1573.099667687039
2014-03-07,237.14374571768923,-1066.6790069113881,1442.2321795855344
2014-03-08,417.11388783396546,-892.0694596178909,1700.6427525072463
2014-03-09,441.6152062820997,-728.122741827576,1816.6764057245357
2014-03-10,338.78595688870575,-795.51401688749,1650.105672116311
2014-03-11,286.11586141287637,-1063.1830901232313,1490.9667952517607
2014-03-12,234.3148545399441,-1065.8732817803455,1469.2930912651127
2014-03-13,267.31407365703814,-1017.4942726222661,1512.934610607237
2014-03-14,241.75925509349673,-1116.5827214249123,1451.6685630076106
2014-03-15,418.924521762699,-687.0459805591569,1659.4546532983964
2014-03-16,440.70002500651054,-797.3762314820636,1763.9858804958437
2014-03-17,335.685389910807,-898.1335026097457,1635.0878255112418
2014-03-18,281.0034367982691,-960.5206234566349,1549.792569575528
2014-03-19,227.40245231235136,-1040.1527926396002,1475.9024635034448
2014-03-20,258.8447342489544,-1050.404091568333,1490.6551179933724
2014-03-21,231.9993026014415,-1051.4254266965531,1463.9750458468914
2014-03-22,408.15523631991704,-845.5729086999307,1663.9210681894401
2014-03-23,429.2091075465826,-779.4690640889548,1727.0860310796281
2014-03-24,323.7584645166304,-888.1979377055657,1615.7224293713693
2014-03-25,268.9158307227741,-991.1106821581959,1514.7888875158164
2014-03-26,215.4114819045179,-958.1122883741522,1497.6507554672585
2014-03-27,247.18270681414415,-1071.6583934631478,1555.702460227343
2014-03-28,220.86742030384562,-1008.6808241875622,1385.5645545110158
2014-03-29,397.7185593582235,-841.0980168453308,1627.9142426864205
2014-03-30,419.59270089481475,-750.8666668089757,1762.5096765838425
2014-03-31,315.04481653740453,-983.189634125209,1621.174903224118
2014-04-01,261.14359400207155,-983.6440389724993,1441.9423839359822
2014-04-02,208.57554785151166,-1104.8106422323385,1433.9449198288437
2014-04-03,241.23558704859295,-980.1354863807309,1514.1926355144728
2014-04-04,215.72187072597072,-1025.6780463286486,1537.3056592964845
2014-04-05,393.2513481113445,-920.7229954469451,1730.4154858583356
2014-04-06,415.64939016171695,-860.2272244791865,1708.1058138004983
2014-04-07,311.44540110343274,-1091.5650771657188,1502.178533361692
2014-04-08,257.6888175020723,-976.8177098651358,1533.0364486487906
2014-04-09,205.0537011292775,-1086.2896474843292,1434.4106104109906
2014-04-10,237.42958252854726,-989.9373702056806,1552.8917943334254
2014-04-11,211.41638229864657,-1072.668142196211,1476.7900221687573
2014-04-12,388.23980782114427,-868.4654929397592,1729.1356823248736
2014-04-13,409.74064079783716,-847.6235545734424,1685.5646303775923
2014-04-14,304.4698173050597,-1054.0972512216965,1553.253257497494
2014-04-15,249.50372670929977,-1006.6762366362137,1450.6321771768764
2014-04-16,195.54795900523592,-1074.120526081561,1556.841211381253
2014-04-17,226.5271845844117,-1025.9672264141475,1419.5501152179916
2014-04-18,199.07902351770815,-1095.5376914070537,1461.409750628392
2014-04-19,374.4683341536556,-966.7524746192013,1594.2948947270283
2014-04-20,394.57536951927096,-850.622654783481,1679.8240793148298
2014-04-21,287.98973639458336,-984.1082873889527,1618.1993707689317
2014-04-22,231.82461562810832,-1022.1570150729466,1459.4330660641085
2014-04-23,176.81950361759553,-1088.2650683728896,1411.9047767622246
2014-04-24,206.92918658096718,-1104.537675446255,1439.2621246486353
2014-04-25,178.81682881805702,-1113.8901405163135,1494.6701883172182
2014-04-26,353.76762472741376,-865.2363168092123,1528.808706074027
2014-04-27,373.6764783591464,-971.3378253920637,1581.9896431106094
2014-04-28,267.14165562010504,-1035.7246189525872,1579.9608737572455
2014-04-29,211.27887272372377,-1118.7253710020807,1445.5250313418449
2014-04-30,156.8240805148395,-1111.8297195710652,1426.898882677627
2014-05-01,187.72265084639704,-968.9473635717331,1423.337251275154
2014-05-02,160.913097586958,-1158.6641464913798,1446.926537607469
2014-05-03,337.3704584320874,-935.9316182450865,1603.9182556879978
2014-05-04,358.96539996678,-939.1738925368433,1606.0757277285568
2014-05-05,254.2683515176676,-1026.9811932767273,1493.2417805025505
2014-05-06,200.3644154705495,-1025.1128409953053,1539.5441697400236
2014-05-07,147.95702553698973,-1129.4919183885115,1351.5360137818923
2014-05-08,180.9580318506948,-1053.1964282748547,1355.068527424503
2014-05-09,155.9820563936053,-1044.0510222276002,1458.6928033266493
2014-05-10,334.26152713895453,-927.9850826801828,1633.2205154733706
2014-05-11,357.6358109718213,-891.2647104607669,1633.8032841970212
2014-05-12,254.64634584098195,-1108.4574946946004,1549.4421264349508
2014-05-13,202.35219153061766,-1049.32358735605,1546.201221763486
2014-05-14,151.4342162715758,-1061.898682080335,1426.7221229546558
2014-05-15,185.78558605323911,-1112.0108819659715,1359.5801504341043
2014-05-16,162.0063923628125,-1095.0757390970382,1364.7159817266993
2014-05-17,341.3188233933767,-876.2042616350819,1569.6632478284694
2014-05-18,365.55629984912264,-949.9278634469298,1625.3563519966708
2014-05-19,263.25848115912294,-1032.1141602366945,1484.4817976565246
2014-05-20,211.48657084600978,-1201.8646893747266,1312.8109414693522
2014-05-21,160.92715126596573,-1147.6767927992328,1454.4623548685142
2014-05-22,195.48223065930694,-1123.1877038934576,1420.745147887525
2014-05-23,171.7633568495783,-1034.6466745249493,1486.1040168839506
2014-05-24,351.0062230677934,-845.2750773699834,1628.938648613321
2014-05-25,375.05920858309486,-942.6849785874713,1649.1975737574237
2014-05-26,272.47778186870227,-1088.489630584022,1496.321982555797
2014-05-27,220.339216588284,-996.2344360774355,1502.5347148206345
2014-05-28,169.34587104560455,-981.0377600358581,1476.1448740491994
2014-05-29,203.4147326763411,-1147.3550164956978,1419.5160080089527
2014-05-30,179.17109816648627,-1030.1983742285643,1471.1407616468825
2014-05-31,357.8628279950951,-985.1417735230326,1599.6576136620442
2014-06-01,381.3486280694108,-860.3097282253649,1723.8400308095415
2014-06-02,278.1922925419585,-1058.1676484531235,1458.7858682395497
2014-06-03,225.47736063465695,-1096.2807363303505,1536.858555761605
2014-06-04,173.9104368066299,-1075.093651769741,1309.185159517702
2014-06-05,207.4108707985395,-1075.9395807494218,1480.8990779131975
2014-06-06,182.60465952907526,-1006.0308947619621,1408.8543801305693
2014-06-07,360.7389978590538,-855.7072248105322,1562.3998405005539
2014-06-08,383.67091635252626,-945.6743465988536,1671.601436356919
2014-06-09,279.9619233896877,-999.0591913334781,1654.4694352993035
2014-06-10,226.69308612442737,-1113.9646570378977,1456.5238995486486
2014-06-11,174.568780405407,-1001.9471652795432,1507.4005938352582
2014-06-12,207.50678673326942,-1172.6816191284333,1501.4207755132038
2014-06-13,182.1325753044534,-1059.801462500766,1500.8441884813801
2014-06-14,359.6941894088847,-919.4451912279249,1605.8516065739932
2014-06-15,382.051149431229,-935.0186582244239,1676.7835163742002
2014-06-16,277.769281368313,-980.6086583625827,1596.220426358758
2014-06-17,223.93589388459475,-1124.8360680309609,1430.500846992068
2014-06-18,171.26352692104533,-1154.4380007154573,1468.675257386343
2014-06-19,203.67994549548206,-1065.625462602804,1566.6707474010516
2014-06-20,177.82222216315444,-1139.525941857081,1509.9011054202049
2014-06-21,354.9513217023801,-885.5377598494949,1612.9819968026595
2014-06-22,376.940618372329,-852.3745546424033,1712.9430899361068
2014-06-23,272.37026132475927,-1018.8852454047344,1494.3561238928937
2014-06-24,218.34182708215292,-1071.2668540378243,1471.7274146430277
2014-06-25,166.0655537819956,-1119.258393282855,1464.9032209986287
2014-06-26,198.9975804849872,-1140.7945780686018,1467.7568190595298
2014-06-27,173.78559677228316,-1169.9698858170814,1480.7537993739868
2014-06-28,351.6987980472041,-850.4972915763047,1617.1279392795773
2014-06-29,374.6158693700793,-770.3653587923548,1590.386320656061
2014-06-30,271.1188809933697,-963.2474414618762,1614.1273640928268
2014-07-01,218.3075546715519,-1140.400526414673,1383.6757758520814
2014-07-02,166.90215942116728,-921.1903033740514,1513.291769753509
2014-07-03,200.83274537697136,-1104.5529567492836,1548.4453014901694
2014-07-04,176.7325923468814,-1092.446625292898,1438.6691608118094
2014-07-05,355.8523167012722,-913.1779594326214,1609.1096626345966
2014-07-06,380.0480928170348,-888.7418853721954,1660.4512328132091
2014-07-07,277.8759253476906,-1039.6406047284536,1339.714434272491
2014-07-08,226.4064258766618,-1098.86806873027,1470.7587520568304
2014-07-09,176.32834255048402,-1147.4146600502481,1494.2861379353628
2014-07-10,211.53853693361248,-1023.2987631104653,1498.4624384781446
2014-07-11,188.6362662718807,-1163.9329902963761,1478.0524714667906
2014-07-12,368.8381928655187,-890.6126877515632,1586.422012457316
2014-07-13,393.96755192083435,-947.5193413145465,1694.858100857676
2014-07-14,292.5493870747425,-1050.9822519457837,1570.8883989826159
2014-07-15,241.62627866287954,-1061.8090118148405,1435.4351746984014
2014-07-16,191.86278424267485,-1003.4066327103484,1427.4223381607565
2014-07-17,227.13625686026108,-904.7862317672719,1460.9555341345638
2014-07-18,204.0318716882348,-1002.2316547640709,1455.1335672424673
2014-07-19,383.7582572648739,-807.9034677630762,1772.4322794221478
2014-07-20,408.1371401406089,-831.9863383339183,1596.5853280777994
2014-07-21,305.6988932438723,-1002.7270575569023,1584.1694352364186
2014-07-22,253.49839847116687,-1041.6781878803217,1448.8572722152715
2014-07-23,202.2194333402815,-1137.931821034643,1479.5684197825585
2014-07-24,235.765242781615,-1148.5086259471245,1443.5774775059176
2014-07-25,210.75312783165484,-1163.349989333655,1557.021215675555
2014-07-26,388.4294542027849,-848.3845470649904,1655.5414591560177
2014-07-27,410.65850183616254,-879.5813383988694,1720.4731276549408
2014-07-28,306.0170633512247,-997.7710309737513,1561.602884018686
2014-07-29,251.60922438904797,-956.8291603982965,1554.6194865106575
2014-07-30,198.16956252744427,-1062.3056283280393,1538.7927145717792
2014-07-31,229.65245631655205,-1088.2138211738718,1496.81089842578
2014-08-01,202.72536948480388,-1104.4717485749618,1486.5773278162599
2014-08-02,378.68254849888865,-889.9554874118115,1644.1875441418022
2014-08-03,399.4325906958333,-923.1612277926617,1539.7095429125284
2014-08-04,293.5918269149547,-1075.3286021932072,1540.1017882168205
2014-08-05,238.29798647614868,-1025.856982644005,1378.0280211731736
2014-08-06,184.31241386652835,-1056.5917426123426,1388.7879887817608
2014-08-07,215.60855820027115,-1027.101038495206,1478.8048132622325
2014-08-08,188.86462597665107,-1119.5613686325041,1450.0492940495978
2014-08-09,365.3768559327518,-941.045897221995,1492.0363189501209
2014-08-10,387.0468883233139,-903.527810268415,1668.6321351971071
2014-08-11,282.47518161603716,-1024.2221885829347,1586.2177556073884
2014-08-12,228.77494718194126,-1078.214354509348,1520.3270794271828
2014-08-13,176.67486747701244,-1201.0635906111718,1369.039529470709
2014-08-14,210.10830844247627,-1037.7709330444063,1379.2945754619964
2014-08-15,185.70689997811695,-1068.212964601682,1463.8128743623759
2014-08-16,364.7149206968676,-904.6603524316835,1592.8363823502539
2014-08-17,388.97793136159163,-769.3409330888088,1631.6158505600815
2014-08-18,287.23066718957955,-927.8939376466722,1701.4733266384096
2014-08-19,236.33317453943664,-1035.486645964426,1611.5339738138423
2014-08-20,186.9543159103063,-1076.7519261999944,1508.0842254654783
2014-08-21,222.96941571710016,-1046.754351281686,1460.260120505656
2014-08-22,200.9553281211554,-1050.83214244208,1402.8618054048418
2014-08-23,382.10623267461557,-870.6001088501929,1651.5513502776043
2014-08-24,408.22356322503043,-905.3197429898136,1679.6441447635527
2014-08-25,307.8119544496367,-951.6656691586501,1518.4144841144798
2014-08-26,257.89560813483376,-1053.200454581998,1499.0925879423366
2014-08-27,209.12327835305985,-1104.38965500637,1478.5657230986067
2014-08-28,245.3595238761987,-963.0548078530664,1382.207983483589
2014-08-29,223.18004507628552,-1172.5922727957982,1459.4642758884834
2014-08-30,403.7874923237237,-908.2232506179823,1753.553331210025
2014-08-31,429.00114993471055,-755.0186233864845,1746.5947694006722
2014-09-01,327.35238580511924,-1007.4821870411681,1522.0289669566016
2014-09-02,275.9002816827971,-902.2689732843652,1580.2954384179284
2014-09-03,225.33566278044714,-1071.220563168475,1505.6227762464316
2014-09-04,259.571200869186,-1041.2411003792195,1514.4904284594777
2014-09-05,235.2354393929234,-1040.6761032057566,1530.7853180938096
2014-09-06,413.58716360045133,-839.6521278242026,1697.7850196459615
2014-09-07,436.5035593748513,-891.1401958345233,1714.212530386923
2014-09-08,332.57409311681795,-838.5730956646971,1572.5567687433004
2014-09-09,278.9145711933262,-1167.5312955527827,1564.2688437528768
2014-09-10,226.26964139396856,-1110.0917949182822,1484.0000224346206
2014-09-11,258.60145314988495,-1059.239439952271,1502.6758397386661
2014-09-12,232.58236537323515,-1042.8313432026227,1483.974313934275
2014-09-13,409.5081617504692,-836.5069943068083,1691.3315142417678
2014-09-14,431.2852494884686,-761.9517412377397,1795.2926370905707
2014-09-15,326.5238007075908,-973.761835849318,1565.6711352978555
2014-09-16,272.35131559668844,-1056.2163910661047,1584.2940190165752
2014-09-17,219.5148835147444,-1110.39457278249,1497.0791897961851
2014-09-18,251.96986526199828,-1091.5847161107195,1526.4718064104657
2014-09-19,226.37288439470194,-1045.6854076808183,1472.4649781325045
2014-09-20,403.99557895209244,-786.9843180530104,1709.3543207591042
2014-09-21,426.7125739102353,-843.7696496506118,1645.278898210835
2014-09-22,323.09561105860524,-979.3618004619154,1623.4537613261118
2014-09-23,270.22828675546873,-1025.4759158995435,1462.132420934793
2014-09-24,218.80963972374113,-1028.7550489102841,1421.8620838016386
2014-09-25,252.74427370236404,-967.5135699577424,1540.894781755466
2014-09-26,228.63686112165863,-966.588902660276,1463.5027355427676
2014-09-27,407.70743538443236,-949.717140968883,1661.6387524096829
2014-09-28,431.7808874321491,-845.584747887188,1707.814076132849
2014-09-29,329.38255913511176,-894.1319915612046,1671.746839488635
2014-09-30,277.5543415170623,-975.8555189041251,1554.2519248065873
2014-10-01,226.95948052923333,-956.1738413385103,1540.2030864698547
2014-10-02,261.47373983627,-1060.9512504460954,1433.2354334296701
2014-10-03,237.68073660574152,-1057.554301651002,1571.2867895935944
2014-10-04,416.7878337353584,-946.962225590669,1656.2784063024321
2014-10-05,440.6159868164112,-876.7127373337717,1697.459218173723
2014-10-06,337.6954282605415,-875.3447876924056,1660.3282198482973
2014-10-07,285.08159408688823,-971.8412807890295,1517.1434953162711
2014-10-08,233.45950123288932,-1023.3343632564473,1489.2999699814293
2014-10-09,266.73423756153124,-991.3593959725813,1520.3899672391417
2014-10-10,241.52540044285567,-1006.8680862205654,1542.964461186792
2014-10-11,418.33224585070553,-845.807133857074,1636.8765455732566
2014-10-12,439.7712187151805,-816.3375472593985,1746.123027559482
2014-10-13,334.4213041552991,-877.5126433910668,1601.1344596604727
2014-10-14,279.38812637200533,-987.8833292540412,1469.799480738196
2014-10-15,225.4068068341521,-1120.7788260701439,1583.5346072916138
2014-10-16,256.430937135018,-975.704786266967,1568.2193793965066
2014-10-17,229.1255476542526,-1094.5680004309472,1438.9226586291566
2014-10-18,404.78052595463396,-905.8144319471818,1677.0861058165212
2014-10-19,425.2979569974348,-766.2430655562147,1766.081518178617
2014-10-20,319.2853425232747,-896.7879463748252,1512.9576798028609
2014-10-21,263.86917894931236,-1029.3066600603165,1607.0967171456336
2014-10-22,209.79717224349906,-1150.606105305281,1464.6193181038495
2014-10-23,241.02681722324863,-1058.3777791492,1478.6109494647521
2014-10-24,214.21823514119055,-1012.3461319568333,1464.591464015075
2014-10-25,390.64772848415123,-889.7199643240884,1779.8534908054853
2014-10-26,412.19552214121626,-851.6461929673679,1771.5716861637736
2014-10-27,307.43963748998743,-995.875804003553,1621.7784692961015
2014-10-28,253.47036035107058,-1058.6605234971119,1392.5673047678326
2014-10-29,200.99355578963545,-1035.94662536316,1544.9543758816062
2014-10-30,233.92052534767956,-1019.4456634500801,1429.3163654080322
2014-10-31,208.86226322251602,-1126.5231424124995,1467.4624928914045
2014-11-01,387.0445285759567,-902.1772773603485,1597.5425484706057
2014-11-02,410.29715817509924,-903.9143335328317,1689.382426199913
2014-11-03,307.14951905772,-1024.8441487300456,1475.3146334456444
2014-11-04,254.64651477562106,-1102.9262176896577,1508.084596706298
2014-11-05,203.4533516559245,-1041.1890006724893,1541.9668408873551
2014-11-06,237.4467163349686,-975.5109232376184,1463.334806390344
2014-11-07,213.21018030053656,-993.3807368611381,1485.5158311147143
2014-11-08,391.9502125911541,-865.3037341003857,1665.854274021371
2014-11-09,415.4861946709294,-858.9630484662598,1687.2713318856079
2014-11-10,312.34631374225023,-976.8583412091854,1599.5785257304597
2014-11-11,259.5837321466359,-1043.2376916822388,1546.8906358329011
2014-11-12,207.8812313817273,-1125.4420594113578,1454.6464472923285
2014-11-13,241.1419824091719,-1114.0832166574653,1527.1345827753264
2014-11-14,215.9842667654544,-1025.5583833031885,1484.1191392034284
2014-11-15,393.6565465716601,-954.4015546188404,1614.2947530722486
2014-11-16,416.02630215052943,-829.5293527105227,1746.028571882588
2014-11-17,311.6745453016907,-1006.8325441093309,1585.6441424143072
2014-11-18,257.7104438784572,-1028.32288677203,1472.7946175644772
2014-11-19,204.87429938533202,-1054.553557259034,1489.8070461893296
2014-11-20,237.12657641418167,-1124.1647445673202,1559.5889656342094
2014-11-21,211.14085822434834,-986.8891546929165,1522.4230986876644
2014-11-22,388.2171775862446,-803.3419528205377,1720.5962461050358
2014-11-23,410.26919239115426,-857.7561625237337,1640.3690667832905
2014-11-24,305.91716318138987,-924.7218299475384,1643.337384877537
2014-11-25,252.30121425219673,-989.0290485101252,1569.4327251916948
2014-11-26,200.1831615912416,-1067.3135760907194,1515.6435022278836
2014-11-27,233.53464235059627,-1048.2686006886254,1487.5346841388432
2014-11-28,209.02944929898982,-1027.3896504860472,1435.5984496260292
2014-11-29,387.95654088444235,-875.4142770284507,1616.3639889051042
2014-11-30,412.2072096305674,-812.5821442934563,1688.2113762864471
2014-12-01,310.3683704980655,-1014.4108288056246,1578.8426982585468
2014-12-02,259.53644642317454,-1021.8545761852753,1569.243061578852
2014-12-03,210.4201209622129,-1125.5221135923794,1536.3475983332492
2014-12-04,246.20845426253072,-1060.4489535517077,1534.402602496381
2014-12-05,224.22831891391525,-998.1856506918663,1717.9746770299328
2014-12-06,405.6954231656294,-807.482014541379,1697.9873804820606
2014-12-07,432.4245268907033,-910.1629802071689,1746.7878795520378
2014-12-08,332.92468049751676,-874.6171472551421,1530.3565722833114
2014-12-09,284.21512842568336,-892.2064982658701,1601.0941300944132
2014-12-10,236.93009268330258,-1010.7302682837244,1517.4201888004684
2014-12-11,274.9100939660684,-914.6404065347992,1560.180236821343
2014-12-12,254.69762934346548,-1024.8092335274903,1572.5017487636114
2014-12-13,437.45358772716185,-784.6312356033359,1695.473653052703
2014-12-14,464.94779390018624,-713.5715493992874,1786.534069204761
2014-12-15,365.65555082403375,-937.716451246825,1544.3744229987692
2014-12-16,316.57456808512427,-945.7694498572048,1549.8086349370355
2014-12-17,268.3304621437627,-984.993706874518,1562.556655511739
2014-12-18,304.7684643623273,-971.2868905371099,1630.1556804193722
2014-12-19,282.4491431125051,-947.1717818412695,1570.9814489573826
2014-12-20,462.5645177366341,-815.7874434492783,1735.0844720404002
2014-12-21,486.9279610930433,-734.2202215348278,1821.5387898614727
2014-12-22,384.0697756100841,-853.7876832957286,1689.5735904356245
2014-12-23,331.0528547809032,-957.7151002416168,1632.3652493813204
2014-12-24,278.5766480731088,-1002.0658359772716,1495.5924535370243
2014-12-26,283.6704500014395,-1019.9242444027223,1485.6348200923762
2014-12-27,459.1672188134434,-729.8682309353875,1770.3099971579304
2014-12-28,478.9600046366894,-822.6486552430528,1690.3771961869475
2014-12-29,371.66685900829947,-970.2923878422503,1689.1192727814928
2014-12-30,314.4348149251056,-957.2263222972533,1607.42920105081
2014-12-31,258.0418073500392,-990.2484906303633,1448.695615029097
2015-01-01,286.4847206967543,-1044.1136037500337,1530.2342728648118
2015-01-02,256.4714656209257,-1038.8390429067445,1598.8052371478566
2015-01-03,429.33355863366523,-876.2160158473154,1741.0299624956835
2015-01-04,447.01269409454073,-860.2359615821258,1775.2795574163827
2015-01-05,338.1532809076238,-1042.6195143822245,1604.8547695200893
2015-01-06,279.9154354341116,-1032.8037840880972,1524.5325404122266
2015-01-07,223.07671818817698,-1052.1045454497996,1466.9118308171346
2015-01-08,251.62034769211624,-944.1097466343077,1433.8276401312303
2015-01-09,222.22778804612895,-1074.762358407729,1486.3456104393858
2015-01-10,396.19216866408846,-785.5173740182048,1666.1684751352489
2015-01-11,415.40600182146716,-837.3168921102626,1572.3442418284924
2015-01-12,308.45513824687373,-940.9872484753081,1546.315761487654
2015-01-13,252.43341288805036,-976.503799171693,1541.858989306223
2015-01-14,198.0462228776093,-1026.2898593125462,1418.5790933951178
2015-01-15,229.2007205905252,-1077.3102917916585,1444.3830202500865
2015-01-16,202.50046437289487,-1019.8373671160716,1426.474412721803
2015-01-17,379.1609293802954,-992.5337020021748,1641.3370573736072
2015-01-18,400.9992876840426,-835.0278243727344,1694.7805892357571
2015-01-19,296.53034245288353,-994.8600830302389,1567.1056388090421
2015-01-20,242.78301551452256,-1071.9223775659266,1436.354254090278
2015-01-21,190.40558151295352,-1084.6441566156318,1456.910858191818
2015-01-22,223.25728809547405,-1089.2601875953485,1497.737307322969
2015-01-23,197.90416777065067,-1081.0533987710996,1422.6665329265427
2015-01-24,375.53541443180507,-966.7793676288643,1604.1158384804903
2015-01-25,397.9537125318775,-913.6870993045915,1749.518863143289
2015-01-26,293.6713913621462,-904.6917392122857,1485.869354956797
2015-01-27,239.7268004743563,-974.087213431394,1497.5330322678005
2015-01-28,187.3704836088597,-1121.8639124771205,1431.5494215109193
2015-01-29,219.91191399494303,-1019.2151126339527,1458.0932117208524
2015-01-30,193.95840266502637,-1131.9424440292241,1474.823942856411
2015-01-31,370.7488010454964,-939.2556805970252,1631.4116519360593
2015-02-01,392.14231506197905,-893.0027057130516,1592.0326376915289
2015-02-02,286.7129685747053,-944.9023423417624,1556.0875146320282
2015-02-03,231.5641603299988,-1142.227268673928,1534.7077161486131
2015-02-04,177.43156483242223,-1147.3663542208863,1400.3232988444668
2015-02-05,208.27208438216385,-1067.258176371965,1467.135974861085
2015-02-06,180.75673440969047,-1018.2903800858228,1355.7445632665663
2015-02-07,356.18391810607733,-999.0197148157455,1622.698886235858
2015-02-08,376.4665655089951,-856.2818958364055,1651.5637490217737
2015-02-09,270.22509838562826,-1011.7349200652726,1562.328067242663
2015-02-10,214.60070510505557,-1036.8198041570442,1468.9624989421375
2015-02-11,160.35720954494874,-1127.7515287066497,1441.6946876317725
2015-02-12,191.4692677206781,-1079.3046176693801,1454.6061646146898
2015-02-13,164.61479279427317,-1143.0933945397528,1404.9114729434796
2015-02-14,341.08807463604774,-852.783707612933,1658.5844969914106
2015-02-15,362.7870707048401,-885.4626143245848,1670.855165105145
2015-02-16,258.30682265274334,-995.6406909981866,1467.579891813876
2015-02-17,204.75346762764235,-1019.7980252471318,1441.197112032103
2015-02-18,152.84710532720436,-1115.7369496565948,1398.696114807111
2015-02-19,186.51122442573057,-1136.253897136127,1480.4001580010242
2015-02-20,162.36655279144728,-1141.5750910645584,1409.522842644626
2015-02-21,341.64575634229476,-1003.6890130292779,1590.2444430270323
2015-02-22,366.182418066949,-996.5107608010454,1646.1275499264777
2015-02-23,264.50620379959446,-1010.8176335414873,1498.560560935046
2015-02-24,213.658634657786,-1127.84056394594,1426.8496897575342
2015-02-25,164.29767830719163,-1091.8760501348656,1388.8243043202656
2015-02-26,200.2888152899359,-1030.8336215144514,1433.0795078801573
2015-02-27,178.20040030403683,-1075.7385949485,1405.9378799609601
2015-02-28,359.21970280326894,-900.9806900884757,1636.9208362120942
2015-03-01,385.1430231297319,-844.0016197544493,1770.0648088090718
2015-03-02,284.4717615400634,-1086.2435641452387,1450.5683006123386
2015-03-03,234.22883767760175,-1108.2065382256592,1570.9962753944162
2015-03-04,185.06365768850955,-991.4912842914243,1504.018499925997
2015-03-05,220.8432780315406,-1086.3515255732739,1462.4902098156897
2015-03-06,198.14758654014076,-1013.8379344783818,1356.424096348331
2015-03-07,378.1848935517914,-867.288140781955,1640.0335292247164
2015-03-08,402.78134521355645,-782.0078607831196,1596.8115240920297
2015-03-09,300.47605912207234,-1001.3493852873198,1551.839707856041
2015-03-10,248.33640886021408,-985.719317729499,1494.7150603728335
2015-03-11,197.06168892019176,-1057.8261953020522,1454.6570629122527
2015-03-12,230.57284763221304,-1022.3117595944548,1543.2415204107924
2015-03-13,205.50615035907867,-1094.6340780207506,1434.9606806847491
2015-03-14,383.1272093753292,-900.8577787024441,1651.8841078609441
2015-03-15,405.31883679933156,-905.5058936542158,1735.4165269515827
2015-03-16,300.67466438337567,-973.7278452709116,1573.1074871643802
2015-03-17,246.31299852326663,-1004.6561295310473,1534.2909836730194
2015-03-18,192.9791807727461,-1039.1663430005813,1474.7592978673229
2015-03-19,224.63417620073807,-1017.7413685796973,1499.680689082231
2015-03-20,197.94728155962548,-1095.960176383766,1426.2125499979402
2015-03-21,374.2094136043949,-847.5606093725087,1609.0517291270446
2015-03-22,395.320451449421,-838.3738778669649,1564.9190099091172
2015-03-23,290.82123822667137,-960.2081224128409,1520.9788420061718
2015-03-24,236.8914603398972,-1054.4993272143568,1573.3568956082818
2015-03-25,184.26817872962917,-1045.2606864139943,1513.4464209484142
2015-03-26,216.89621679834278,-1052.361024301436,1458.652837968781
2015-03-27,191.42153403418982,-1105.2878492821737,1458.1963247370818
2015-03-28,369.10537237541365,-873.302984865695,1559.9530336357807
2015-03-29,391.81262147786026,-726.8048392138425,1594.93080940511
2015-03-30,288.1063253889488,-972.9427653226138,1594.055018184349
2015-03-31,235.06276734390957,-1080.0204353859544,1548.7172437802046
2015-04-01,183.37536204444402,-1125.059244513958,1424.8729834504682
2015-04-02,216.94502885156948,-1095.8251329219106,1452.1114023050245
2015-04-03,192.3748824964341,-1058.9374628691166,1435.151477267898
2015-04-04,370.8856415178802,-931.0110304050659,1596.7492934746183
2015-04-05,394.30516519949794,-955.6119421380798,1691.8589013212488
2015-04-06,291.16400930437754,-952.691979049014,1665.7966645956367
2015-04-07,238.51140917670855,-1142.2391343681772,1526.0844943425307
2015-04-08,187.01989624045717,-1021.6194482527175,1393.1761795750751
2015-04-09,220.57620342587293,-1089.356674635612,1574.3432675250292
2015-04-10,195.77628407106351,-1134.3453730980711,1463.5614310944836
2015-04-11,373.84083856990725,-828.1151905041954,1627.932892701352
2015-04-12,396.60475978715453,-821.9906980132716,1713.4408928267217
2015-04-13,292.6123938723177,-1010.0824531609566,1541.8775951048276
2015-04-14,238.93303715904068,-1035.0106759586577,1568.3122131052687
2015-04-15,186.26489266143693,-1118.2416469757745,1476.9184527490443
2015-04-16,218.52516390740263,-1054.6295721216395,1552.4844207070944
2015-04-17,192.34413689276087,-1076.0474031644342,1467.013945744026
2015-04-18,368.9796738330794,-880.762203848987,1537.8940090155252
2015-04-19,390.3055614018178,-793.1467986095868,1724.8731040287307
2015-04-20,284.90564303490214,-1086.280339399559,1596.083455500126
2015-04-21,229.8881892342769,-998.2690374475637,1455.5348152629726
2015-04-22,175.98876193924602,-1082.025647574205,1476.7833313589401
2015-04-23,207.15928160217024,-957.3850740386148,1449.1943438408073
2015-04-24,180.0611761476653,-1009.1895965821191,1459.6590586653188
